"Sex","model","round","age","incidence","lb","ub","irr","year","py","newinf","newinf.lb","newinf.ub"
"Male","tensorproductgam",19,44,0.00246229631304884,0.0015401247328815,0.00393663123759497,0.397397951937406,2019,1,0.437582526365779,0.273700475430692,0.699591285252062
"Female","tensorproductgam",19,37,0.006379185433285,0.00440842318542378,0.0092309665112887,0.756187894773692,2019,1,1.89110656811298,1.30687501220409,2.73651574830293
"Female","tensorproductgam",19,34,0.00705312344264049,0.00493157347035766,0.0100873586485404,0.730789258742557,2019,1,2.19553532701626,1.535127502021,3.14004886618888
"Female","tensorproductgam",19,31,0.00695186654085268,0.00489242675436025,0.00987821603231065,0.617302261447076,2019,1,1.57796794481487,1.1105064438979,2.24220476031041
"Male","tensorproductgam",19,35,0.00357443468737119,0.002514901532274,0.0050803513260138,0.303798265324214,2019,1,0.619727151992637,0.436027763955122,0.88081946762554
"Female","tensorproductgam",19,28,0.0066569384978627,0.0047472527337495,0.0093348369361674,0.470023699200825,2019,1,1.77072633272227,1.26275545829917,2.48303955036495
"Female","tensorproductgam",19,25,0.00601594880817554,0.00416781808706525,0.00868359398288251,0.349016037782263,2019,1,1.60346134997139,1.11086969477514,2.31448234923045
"Female","tensorproductgam",19,22,0.0046496780344249,0.00305407579880433,0.0070789028328234,0.273002139215177,2019,1,0.997879975010266,0.655443464951068,1.51922247725947
"Male","tensorproductgam",19,26,0.00426873486940016,0.00301081927485206,0.00605220563633073,0.232231885769171,2019,1,0.996997484527544,0.703201143953068,1.41354147771493
"Female","tensorproductgam",19,19,0.00296050976279184,0.00161680876467945,0.00542093675334788,0.229064462923397,2019,1,0.773842340568596,0.422614745080756,1.41696894163561
"Female","tensorproductgam",19,47,0.00312509212539144,0.0013816054194578,0.00706873370257645,0.409737921578007,2019,1,0.392060197624314,0.173330088220551,0.88681197903522
"Female","tensorproductgam",19,44,0.00380196147462951,0.00217883800414468,0.00663422935852513,0.53695653964349,2019,1,0.809825040390154,0.464096647607934,1.41310349778037
"Male","tensorproductgam",19,17,0.000707825463055546,0.000384736060620071,0.00130223531774568,0.177499600690076,2019,1,0.205927308296259,0.111931069879836,0.378858670319757
"Male","tensorproductgam",19,45,0.00225575628186987,0.00136932189055413,0.00371602647872388,0.409436754267349,2019,1,0.399145923568972,0.242295346825047,0.657534163942343
"Female","tensorproductgam",19,38,0.00598293647411869,0.00406559721421279,0.0088044946332124,0.744434915515442,2019,1,1.47382111998873,1.00150871826811,2.168876470173
"Female","tensorproductgam",19,35,0.00693283903130091,0.00485239322400802,0.00990526835214497,0.749758797580994,2019,1,2.2281620993567,1.55952253097115,3.1834784316441
"Female","tensorproductgam",19,32,0.00703369523431515,0.00492255113334969,0.0100502498214909,0.662934267339251,2019,1,2.02699714739909,1.41859957999694,2.89631936559075
"Male","tensorproductgam",19,36,0.00345966874586483,0.00241588117951399,0.00495442736696259,0.313000608302131,2019,1,0.64774558393233,0.452319710436391,0.927605699736226
"Female","tensorproductgam",19,29,0.00676455394746648,0.00482225301297052,0.00948917238168648,0.518230283264201,2019,1,1.64037492801855,1.16937539421966,2.30108305491369
"Female","tensorproductgam",19,26,0.00630636114340714,0.0044243021209296,0.00898903144135174,0.38457524922718,2019,1,1.61523196042185,1.13318505327888,2.30233736177434
"Female","tensorproductgam",19,23,0.00517433309983854,0.00347863107216347,0.00769662619365763,0.293638230978496,2019,1,1.42352931921784,0.957018658524594,2.11744640987135
"Male","tensorproductgam",19,27,0.00443484869489956,0.00315448048087406,0.00623490399319341,0.239269482877406,2019,1,1.01226974033343,0.720021213110082,1.4231386638855
"Female","tensorproductgam",19,20,0.00351358759606218,0.00208982987332733,0.0059073219082405,0.241396816797491,2019,1,0.842615468417186,0.501175203259333,1.41667190036241
"Female","tensorproductgam",19,48,0.00292374273640718,0.00113165427603463,0.00755378366849575,0.371289236824498,2019,1,0.535037280944798,0.207089775471544,1.38232267309662
"Female","tensorproductgam",19,45,0.00355909650407538,0.00191425819834141,0.00661727239110005,0.493306915734354,2019,1,0.666070871127675,0.358245870622663,1.23839642476179
"Male","tensorproductgam",19,18,0.000932531425982942,0.000545593319002959,0.00159388839664487,0.182881178696108,2019,1,0.28682009999289,0.167808961662536,0.490234662945881
"Male","tensorproductgam",19,46,0.00205386477063843,0.00119402863367006,0.00353288051652812,0.421840469578627,2019,1,0.325193546709975,0.18905354033398,0.559369809393649
"Female","tensorproductgam",19,39,0.00555463123008024,0.00369568472430754,0.00834863642432697,0.723876634470987,2019,1,1.48614464128677,0.988782481035322,2.23368226802805
"Female","tensorproductgam",19,36,0.00670524421278351,0.00467972191117639,0.00960747258201173,0.758166130307641,2019,1,1.72466028618221,1.20367435912259,2.47114435909586
"Female","tensorproductgam",19,33,0.00707820602675049,0.00494402685806815,0.0101336424731122,0.701563514599056,2019,1,2.08582264537857,1.45691763434762,2.98620594974278
"Male","tensorproductgam",19,37,0.0033616502046287,0.00232612493662795,0.00485816213924524,0.322481544275479,2019,1,0.58477012636658,0.404637094978959,0.845093306901502
"Female","tensorproductgam",19,30,0.00685940172421724,0.00486248576635662,0.00967640714544429,0.568087717694112,2019,1,1.79782226482693,1.27443843131342,2.53614832736676
"Female","tensorproductgam",19,27,0.00651320422779148,0.00461709500190046,0.00918799143085847,0.425114608276583,2019,1,1.7979062837748,1.27450388877439,2.53625511362336
"Female","tensorproductgam",19,24,0.00563554820547361,0.00385020321460838,0.00824876033964018,0.318711631945248,2019,1,1.06296758926412,0.726218830891058,1.55586725070129
"Male","tensorproductgam",19,28,0.00447868344699988,0.00320650746236127,0.00625559293214918,0.246519889259858,2019,1,0.974172665074113,0.697457625026159,1.36067389232716
"Female","tensorproductgam",19,21,0.00408628306375089,0.00258267312070682,0.0064652817049211,0.255840919078637,2019,1,1.03085415309353,0.651535703970501,1.63100852105919
"Female","tensorproductgam",19,49,0.00273122227145205,0.00090501269135236,0.00824250882595782,0.33567828532506,2019,1,0.293818191199686,0.0973590449833806,0.886708877378491
